time,open,high,low,close,tick_volume,spread,real_volume
2014-01-01 00:00:00,0.87282,0.87514,0.87223,0.87341,334,0,0
2014-01-01 22:00:00,0.8719,0.87373,0.8713,0.87322,266,50,0
2014-01-01 23:00:00,0.87286,0.875,0.87208,0.8736,385,25,0
2014-01-02 00:00:00,0.87365,0.8743,0.8726,0.8732,518,25,0
2014-01-02 01:00:00,0.87296,0.87415,0.87245,0.87415,1083,25,0
2014-01-02 02:00:00,0.87405,0.87468,0.87325,0.87415,1415,25,0
2014-01-02 03:00:00,0.87415,0.87531,0.87375,0.87482,757,25,0
2014-01-02 04:00:00,0.87475,0.87535,0.87363,0.8739,889,25,0
2014-01-02 05:00:00,0.87401,0.87402,0.87321,0.8736,953,25,0
2014-01-02 06:00:00,0.87357,0.87412,0.8733,0.87345,936,25,0
2014-01-02 07:00:00,0.8735,0.87383,0.87072,0.87092,1170,4,0
2014-01-02 08:00:00,0.87097,0.87263,0.8707,0.87107,1380,12,0
2014-01-02 09:00:00,0.87112,0.87186,0.87007,0.8707,1086,20,0
2014-01-02 10:00:00,0.87072,0.87119,0.8674,0.86858,896,4,0
2014-01-02 11:00:00,0.86872,0.86909,0.86741,0.86827,1640,14,0
2014-01-02 12:00:00,0.86826,0.86851,0.8667,0.86746,1539,16,0
2014-01-02 13:00:00,0.86752,0.86811,0.86635,0.86767,1607,16,0
2014-01-02 14:00:00,0.86767,0.86929,0.86742,0.86819,2940,13,0
2014-01-02 15:00:00,0.8682,0.87392,0.86819,0.87381,3150,19,0
2014-01-02 16:00:00,0.87389,0.87449,0.87131,0.8722,1893,6,0
2014-01-02 17:00:00,0.87218,0.87271,0.87128,0.87145,924,19,0
2014-01-02 18:00:00,0.87153,0.87362,0.87101,0.87351,900,21,0
2014-01-02 19:00:00,0.87351,0.87351,0.87136,0.87159,1205,16,0
2014-01-02 20:00:00,0.87159,0.87387,0.87151,0.87363,948,14,0
2014-01-02 21:00:00,0.87365,0.87374,0.87241,0.87302,916,29,0
2014-01-02 22:00:00,0.87302,0.87333,0.87225,0.87315,493,39,0
2014-01-02 23:00:00,0.87319,0.87356,0.87257,0.87319,552,28,0
2014-01-03 00:00:00,0.87324,0.87472,0.87298,0.87469,471,20,0
2014-01-03 01:00:00,0.87465,0.87468,0.87272,0.87355,905,16,0
2014-01-03 02:00:00,0.87364,0.87413,0.87321,0.87364,1040,14,0
2014-01-03 03:00:00,0.87366,0.87723,0.87364,0.87568,863,19,0
2014-01-03 04:00:00,0.87571,0.87731,0.87537,0.87692,1041,18,0
2014-01-03 05:00:00,0.87702,0.87834,0.87697,0.8777,883,16,0
2014-01-03 06:00:00,0.87764,0.87794,0.87691,0.87792,634,14,0
2014-01-03 07:00:00,0.87793,0.88027,0.8779,0.87968,1040,12,0
2014-01-03 08:00:00,0.8797,0.87984,0.8776,0.87835,1301,14,0
2014-01-03 09:00:00,0.87843,0.88128,0.87786,0.88019,1312,11,0
2014-01-03 10:00:00,0.88021,0.88087,0.87973,0.87989,808,11,0
2014-01-03 11:00:00,0.8798,0.88113,0.87922,0.88001,1157,17,0
2014-01-03 12:00:00,0.88006,0.88172,0.87995,0.88072,1280,10,0
2014-01-03 13:00:00,0.88075,0.88135,0.87945,0.88064,1974,10,0
2014-01-03 14:00:00,0.88067,0.88232,0.88028,0.88085,1969,12,0
2014-01-03 15:00:00,0.88088,0.88311,0.88022,0.88134,1718,8,0
2014-01-03 16:00:00,0.88133,0.88157,0.88015,0.88019,1430,11,0
2014-01-03 17:00:00,0.88015,0.88034,0.87936,0.87996,955,10,0
2014-01-03 18:00:00,0.87992,0.88056,0.87928,0.88053,601,20,0
2014-01-03 19:00:00,0.88056,0.88084,0.87989,0.88049,723,20,0
2014-01-03 20:00:00,0.88046,0.88062,0.87959,0.87997,958,15,0
2014-01-03 21:00:00,0.87997,0.88049,0.87922,0.87922,659,22,0
2014-01-05 00:00:00,0.87905,0.87982,0.87806,0.87843,1838,0,0
2014-01-05 23:00:00,0.87846,0.87971,0.8784,0.87867,1175,24,0
2014-01-06 00:00:00,0.87866,0.87923,0.87794,0.87817,978,18,0
2014-01-06 01:00:00,0.87826,0.8793,0.87692,0.87743,1455,10,0
2014-01-06 02:00:00,0.87749,0.87789,0.87625,0.87694,1219,13,0
2014-01-06 03:00:00,0.87691,0.87714,0.87618,0.87676,976,14,0
2014-01-06 04:00:00,0.87678,0.87733,0.87638,0.87705,541,20,0
2014-01-06 05:00:00,0.87697,0.87724,0.87651,0.87679,565,21,0
2014-01-06 06:00:00,0.87682,0.87837,0.87669,0.87829,622,14,0
2014-01-06 07:00:00,0.87833,0.8788,0.87691,0.87753,1000,16,0
2014-01-06 08:00:00,0.87753,0.8782,0.87724,0.87754,931,11,0
2014-01-06 09:00:00,0.87758,0.87926,0.87749,0.87926,872,12,0
