time,open,high,low,close,tick_volume,spread,real_volume
2014-01-01 00:00:00,0.94601,0.94703,0.94593,0.94648,408,200,0
2014-01-01 22:00:00,0.94548,0.9468,0.94536,0.94649,4147,14,0
2014-01-01 23:00:00,0.94649,0.94734,0.94612,0.94677,2526,14,0
2014-01-02 00:00:00,0.94677,0.94736,0.94629,0.94723,2718,14,0
2014-01-02 01:00:00,0.94723,0.94755,0.94639,0.94724,2811,14,0
2014-01-02 02:00:00,0.94731,0.94895,0.94696,0.94839,3867,14,0
2014-01-02 03:00:00,0.94842,0.94913,0.94749,0.94872,2253,14,0
2014-01-02 04:00:00,0.94866,0.94888,0.94755,0.94755,2038,14,0
2014-01-02 05:00:00,0.94754,0.94806,0.947,0.94738,1933,14,0
2014-01-02 06:00:00,0.94735,0.94834,0.94725,0.94789,1881,14,0
2014-01-02 07:00:00,0.94789,0.94808,0.94572,0.94593,1906,3,0
2014-01-02 08:00:00,0.94592,0.94738,0.94478,0.94478,2671,7,0
2014-01-02 09:00:00,0.94484,0.94622,0.94445,0.94594,2452,1,0
2014-01-02 10:00:00,0.94608,0.94626,0.94255,0.94326,2472,5,0
2014-01-02 11:00:00,0.94325,0.94388,0.94204,0.94307,2959,2,0
2014-01-02 12:00:00,0.94312,0.94348,0.94135,0.9421,2748,9,0
2014-01-02 13:00:00,0.94219,0.9427,0.94109,0.94262,2510,1,0
2014-01-02 14:00:00,0.94262,0.94453,0.9422,0.94383,4041,9,0
2014-01-02 15:00:00,0.94385,0.95008,0.94339,0.95008,4243,4,0
2014-01-02 16:00:00,0.9501,0.95048,0.94829,0.94896,2737,2,0
2014-01-02 17:00:00,0.94892,0.94926,0.94813,0.94856,1815,11,0
2014-01-02 18:00:00,0.94858,0.95074,0.94804,0.95033,1642,14,0
2014-01-02 19:00:00,0.95037,0.95041,0.94913,0.94965,1797,11,0
2014-01-02 20:00:00,0.94964,0.9512,0.94955,0.95081,1404,11,0
2014-01-02 21:00:00,0.95078,0.9512,0.94976,0.95061,1140,5,0
2014-01-02 22:00:00,0.95054,0.95087,0.94926,0.94988,712,16,0
2014-01-02 23:00:00,0.94989,0.95023,0.94937,0.95012,699,11,0
2014-01-03 00:00:00,0.95014,0.95048,0.94881,0.94881,1010,12,0
2014-01-03 01:00:00,0.94874,0.94918,0.94814,0.94893,1709,10,0
2014-01-03 02:00:00,0.94897,0.95098,0.94849,0.95023,2017,8,0
2014-01-03 03:00:00,0.95024,0.95302,0.95003,0.95245,1745,12,0
2014-01-03 04:00:00,0.95248,0.95638,0.95229,0.95512,2034,7,0
2014-01-03 05:00:00,0.95512,0.95653,0.95512,0.95521,1527,11,0
2014-01-03 06:00:00,0.95521,0.95588,0.9546,0.95515,1356,11,0
2014-01-03 07:00:00,0.95517,0.95714,0.95516,0.9561,1943,5,0
2014-01-03 08:00:00,0.95616,0.95684,0.95455,0.95505,3233,6,0
2014-01-03 09:00:00,0.95507,0.95734,0.95474,0.95668,2712,8,0
2014-01-03 10:00:00,0.95668,0.9572,0.95633,0.95654,2425,10,0
2014-01-03 11:00:00,0.95651,0.95705,0.95467,0.95471,2397,8,0
2014-01-03 12:00:00,0.95473,0.95588,0.95429,0.95437,2448,9,0
2014-01-03 13:00:00,0.95441,0.95594,0.95318,0.9554,3392,10,0
2014-01-03 14:00:00,0.9554,0.95551,0.95419,0.95515,3410,11,0
2014-01-03 15:00:00,0.95515,0.95629,0.95393,0.95399,3115,12,0
2014-01-03 16:00:00,0.95397,0.95432,0.95241,0.95244,2691,5,0
2014-01-03 17:00:00,0.95244,0.95282,0.95174,0.95272,1998,11,0
2014-01-03 18:00:00,0.95271,0.95304,0.95218,0.95295,1355,13,0
2014-01-03 19:00:00,0.95299,0.95318,0.95242,0.95273,1362,12,0
2014-01-03 20:00:00,0.95273,0.95273,0.95068,0.95097,2002,10,0
2014-01-03 21:00:00,0.95097,0.95191,0.95078,0.95078,1057,10,0
2014-01-03 22:00:00,0.951,0.95194,0.95081,0.95081,1356,14,988891000
2014-01-05 00:00:00,0.95184,0.95312,0.95111,0.9528,1237,200,0
2014-01-05 23:00:00,0.95151,0.95341,0.95132,0.95307,788,2,0
2014-01-06 00:00:00,0.95305,0.95391,0.95286,0.95324,1261,11,0
2014-01-06 01:00:00,0.95323,0.95371,0.95128,0.95197,1826,14,0
2014-01-06 02:00:00,0.95197,0.95245,0.95044,0.9509,1622,8,0
2014-01-06 03:00:00,0.9509,0.95097,0.94971,0.95016,1314,13,0
2014-01-06 04:00:00,0.95018,0.95115,0.94975,0.95048,1059,11,0
2014-01-06 05:00:00,0.95048,0.95125,0.95012,0.95014,1096,13,0
2014-01-06 06:00:00,0.95014,0.95158,0.9501,0.95146,1026,11,0
2014-01-06 07:00:00,0.95151,0.95253,0.95071,0.95098,2147,8,0
2014-01-06 08:00:00,0.95098,0.95138,0.95016,0.95127,2532,12,0
2014-01-06 09:00:00,0.95114,0.95146,0.95032,0.95146,2137,5,0
2014-01-06 10:00:00,0.95149,0.95237,0.95111,0.95234,1612,11,0
2014-01-06 11:00:00,0.95233,0.9529,0.95167,0.95252,1981,7,0
2014-01-06 12:00:00,0.95254,0.95329,0.9515,0.95308,2152,10,0
2014-01-06 13:00:00,0.95306,0.9547,0.95244,0.95463,2986,12,0
2014-01-06 14:00:00,0.95458,0.9552,0.95381,0.95384,3811,11,0
2014-01-06 15:00:00,0.95391,0.95651,0.95343,0.95644,4259,5,0
2014-01-06 16:00:00,0.9564,0.9564,0.95453,0.95497,3111,8,0
2014-01-06 17:00:00,0.95496,0.95584,0.9547,0.95485,2375,13,0
2014-01-06 18:00:00,0.95485,0.95504,0.9541,0.955,1607,11,0
2014-01-06 19:00:00,0.95498,0.95504,0.95431,0.95495,1335,14,0
2014-01-06 20:00:00,0.95498,0.95557,0.95454,0.95534,1003,12,0
2014-01-06 21:00:00,0.95533,0.95541,0.95458,0.95523,946,11,0
2014-01-06 22:00:00,0.95528,0.95582,0.9545,0.95559,713,6,0
2014-01-06 23:00:00,0.95562,0.95647,0.95545,0.95607,713,7,0
2014-01-07 00:00:00,0.95607,0.95615,0.95243,0.95327,1937,7,0
2014-01-07 01:00:00,0.95327,0.95421,0.95244,0.95267,2045,13,0
2014-01-07 02:00:00,0.95266,0.9539,0.95239,0.95367,1366,12,0
2014-01-07 03:00:00,0.95367,0.95426,0.95288,0.95321,1577,12,0
2014-01-07 04:00:00,0.95318,0.95368,0.95258,0.95263,1356,11,0
2014-01-07 05:00:00,0.95268,0.95313,0.95203,0.95273,1652,12,0
2014-01-07 06:00:00,0.95268,0.95314,0.95218,0.95255,1548,12,0
2014-01-07 07:00:00,0.95248,0.95343,0.95248,0.95255,1745,10,0
2014-01-07 08:00:00,0.95253,0.95382,0.95245,0.95341,2333,10,0
2014-01-07 09:00:00,0.95339,0.95356,0.95205,0.95289,2654,8,0
2014-01-07 10:00:00,0.95288,0.95387,0.95244,0.95364,2183,3,0
