time,open,high,low,close,tick_volume,spread,real_volume
2014-01-01 00:00:00,5.4181,5.4196,5.4151,5.4182,500,0,0
2014-01-02 00:00:00,5.4187,5.4716000000000005,5.4145,5.4569,24642,0,0
2014-01-02 08:00:00,5.4238,5.4338,5.4227,5.4313,3640,16,0
2014-01-02 09:00:00,5.4313,5.4376,5.4278,5.4331,4836,16,0
2014-01-02 10:00:00,5.433,5.4348,5.4271,5.432,4778,16,0
2014-01-02 11:00:00,5.432,5.4361,5.431,5.4343,4023,16,0
2014-01-02 12:00:00,5.4343,5.4502,5.4343,5.4478,4864,16,0
2014-01-02 13:00:00,5.4479,5.4686,5.4479,5.4643,5413,16,0
2014-01-02 14:00:00,5.4643,5.4688,5.4589,5.4627,5321,16,0
2014-01-02 15:00:00,5.4627,5.4658999999999995,5.4604,5.4645,5408,16,0
2014-01-02 16:00:00,5.4648,5.4714,5.4594,5.46,5854,16,0
2014-01-02 17:00:00,5.46,5.4613,5.4524,5.4553,4013,16,0
2014-01-02 18:00:00,5.4552,5.4582,5.4529,5.4532,2718,16,0
2014-01-02 19:00:00,5.4532,5.4562,5.4527,5.4559,2170,16,0
2014-01-02 20:00:00,5.4553,5.4617,5.4545,5.4614,2207,35,0
2014-01-02 21:00:00,5.4614,5.4619,5.4566,5.457,1810,38,0
2014-01-02 22:00:00,5.4569,5.4575,5.4535,5.4535,1521,38,0
2014-01-02 23:00:00,5.4535,5.4582,5.453,5.4562,1385,38,0
2014-01-03 00:00:00,5.4561,5.4572,5.4551,5.456,901,38,0
2014-01-03 01:00:00,5.4561,5.4575,5.4535,5.4575,1008,38,0
2014-01-03 02:00:00,5.4575,5.4606,5.456,5.4603,1430,38,0
2014-01-03 03:00:00,5.4603,5.4624,5.4565,5.4601,2025,38,0
2014-01-03 04:00:00,5.4601,5.4602,5.4559,5.4588,1210,38,0
2014-01-03 05:00:00,5.4589,5.459,5.4557,5.4568,1137,38,0
2014-01-03 06:00:00,5.458,5.4651,5.4568,5.4638,2018,16,0
2014-01-03 07:00:00,5.4639,5.4645,5.4616,5.4621,1732,16,0
2014-01-03 08:00:00,5.4621,5.4647,5.4582,5.4625,2998,16,0
2014-01-03 09:00:00,5.4624,5.4696,5.4603,5.4673,4331,16,0
2014-01-03 10:00:00,5.4673,5.4714,5.4625,5.4644,3884,16,0
2014-01-03 11:00:00,5.4645,5.4654,5.4611,5.4643,3053,16,0
2014-01-03 12:00:00,5.4645,5.4673,5.4625,5.4673,3216,16,0
2014-01-03 13:00:00,5.4672,5.4685,5.4597999999999995,5.4663,3793,16,0
2014-01-03 14:00:00,5.4662,5.4742,5.4642,5.4683,4337,16,0
2014-01-03 15:00:00,5.4684,5.4816,5.4677,5.4796,5056,16,0
2014-01-03 16:00:00,5.4796,5.4837,5.4774,5.4783,4322,16,0
2014-01-03 17:00:00,5.4783,5.482,5.4765,5.4815,3581,16,0
2014-01-03 18:00:00,5.4815,5.4861,5.4806,5.4818,3184,16,0
2014-01-03 19:00:00,5.4818,5.4852,5.4816,5.4821,2187,16,0
2014-01-03 20:00:00,5.4815,5.4845,5.4797,5.483,1805,35,0
2014-01-03 21:00:00,5.483,5.4895,5.4828,5.4893,2344,38,0
2014-01-03 22:00:00,5.4894,5.4895,5.4855,5.487,1421,38,0
2014-01-05 00:00:00,5.4864,5.4879999999999995,5.4834,5.4853,621,0,0
2014-01-05 23:00:00,5.4852,5.4861,5.4825,5.4825,1193,38,0
2014-01-06 00:00:00,5.483,5.4871,5.483,5.4843,1258,38,0
2014-01-06 01:00:00,5.4844,5.4878,5.4824,5.4833,1837,38,0
2014-01-06 02:00:00,5.4833,5.4907,5.4832,5.4897,2055,38,0
2014-01-06 03:00:00,5.4896,5.4913,5.4875,5.4885,1502,38,0
2014-01-06 04:00:00,5.4885,5.4905,5.4872,5.4892,1005,38,0
2014-01-06 05:00:00,5.4893,5.4909,5.4888,5.4896,833,38,0
2014-01-06 06:00:00,5.4907,5.4931,5.4892,5.4919,1487,16,0
2014-01-06 07:00:00,5.4919,5.495,5.4878,5.4892,2110,16,0
2014-01-06 08:00:00,5.4892,5.4937000000000005,5.4875,5.4914,3170,16,0
2014-01-06 09:00:00,5.4914,5.4916,5.4809,5.4853,4494,16,0
2014-01-06 10:00:00,5.4853,5.4856,5.4779,5.4794,4318,16,0
2014-01-06 11:00:00,5.4794,5.4824,5.4753,5.4771,3063,16,0
2014-01-06 12:00:00,5.4772,5.4831,5.475,5.4816,2948,16,0
2014-01-06 13:00:00,5.482,5.4847,5.4801,5.483,2950,16,0
2014-01-06 14:00:00,5.483,5.4856,5.4812,5.4844,3990,16,0
2014-01-06 15:00:00,5.4843,5.4866,5.4763,5.4781,4719,16,0
2014-01-06 16:00:00,5.4781,5.4781,5.465,5.4669,5319,16,0
2014-01-06 17:00:00,5.4669,5.4699,5.4633,5.4698,3801,16,0
2014-01-06 18:00:00,5.4698,5.4709,5.465,5.4683,3200,16,0
2014-01-06 19:00:00,5.4686,5.4687,5.4628,5.4662,2575,16,0
2014-01-06 20:00:00,5.4662,5.4712,5.465,5.4692,1543,22,0
2014-01-06 21:00:00,5.4691,5.4714,5.4685,5.4689,1316,38,0
2014-01-06 22:00:00,5.4689,5.4726,5.4683,5.4718,1286,38,0
2014-01-06 23:00:00,5.4718,5.4721,5.4691,5.4696,1829,38,0
2014-01-07 00:00:00,5.47,5.4728,5.47,5.4713,1221,38,0
