time,open,high,low,close,tick_volume,spread,real_volume
2014-01-01 00:00:00,13.0297,13.0364,13.0231,13.0297,73,0,0
2014-01-02 00:00:00,13.0269,13.1597,13.0219,13.1497,13560,0,0
2014-01-02 04:00:00,13.0358,13.0396,13.0358,13.0396,19,89,0
2014-01-02 05:00:00,13.0391,13.0407,13.0384,13.0384,10,79,0
2014-01-02 06:00:00,13.0381,13.0456,13.0369,13.0456,410,37,0
2014-01-02 07:00:00,13.0457,13.0831,13.0272,13.0818,821,19,0
2014-01-02 08:00:00,13.0819,13.1057,13.0789,13.0899,1451,4,0
2014-01-02 09:00:00,13.0897,13.1027,13.0871,13.1004,1670,2,0
2014-01-02 10:00:00,13.1005,13.122,13.0964,13.1175,1515,5,0
2014-01-02 11:00:00,13.1175,13.1456,13.1144,13.1415,962,1,0
2014-01-02 12:00:00,13.1421,13.1569,13.1355,13.1455,1077,1,0
2014-01-02 13:00:00,13.1454,13.1473,13.094,13.1018,1374,1,0
2014-01-02 14:00:00,13.1018,13.12,13.0875,13.0875,1684,0,0
2014-01-02 15:00:00,13.0877,13.1148,13.0828,13.0913,2165,0,0
2014-01-02 16:00:00,13.0913,13.1175,13.0838,13.1167,1756,1,0
2014-01-02 17:00:00,13.117,13.117,13.0973,13.1035,1107,4,0
2014-01-02 18:00:00,13.1033,13.136,13.0995,13.1287,1626,2,0
2014-01-02 19:00:00,13.1287,13.1637,13.1269,13.161,1336,1,0
2014-01-02 20:00:00,13.1578,13.1629,13.1352,13.1556,1049,1,0
2014-01-02 21:00:00,13.1573,13.1625,13.1451,13.1504,601,1,0
2014-01-02 22:00:00,13.1504,13.1603,13.1324,13.1528,137,12,0
2014-01-02 23:00:00,13.1528,13.1528,13.1459,13.1491,40,104,0
2014-01-03 00:00:00,13.1497,13.1556,13.0495,13.1466,12372,0,0
2014-01-03 01:00:00,13.147,13.1519,13.1434,13.1502,462,2,0
2014-01-03 02:00:00,13.1512,13.1524,13.1438,13.1444,397,31,0
2014-01-03 03:00:00,13.1446,13.1568,13.1372,13.1493,314,31,0
2014-01-03 04:00:00,13.1477,13.1496,13.1321,13.1348,407,17,0
2014-01-03 05:00:00,13.1348,13.1353,13.1201,13.1266,510,0,0
2014-01-03 06:00:00,13.1294,13.1294,13.1218,13.1258,315,54,0
2014-01-03 07:00:00,13.1271,13.1322,13.1174,13.1218,699,5,0
2014-01-03 08:00:00,13.1215,13.1215,13.1008,13.1064,1151,7,0
2014-01-03 09:00:00,13.1064,13.107,13.0895,13.0991,929,1,0
2014-01-03 10:00:00,13.0992,13.1165,13.096,13.1082,1065,2,0
2014-01-03 11:00:00,13.1084,13.1209,13.0928,13.1075,1186,2,0
2014-01-03 12:00:00,13.1075,13.1085,13.0826,13.088,1208,1,0
2014-01-03 13:00:00,13.0883,13.0892,13.0674,13.0729,1927,1,0
2014-01-03 14:00:00,13.0732,13.0925,13.0573,13.0632,2356,1,0
2014-01-03 15:00:00,13.0628,13.0924,13.0538,13.0802,2362,1,0
2014-01-03 16:00:00,13.0802,13.1146,13.0782,13.1077,1967,1,0
2014-01-03 17:00:00,13.1087,13.1127,13.085,13.1025,2201,1,0
2014-01-03 18:00:00,13.1022,13.112,13.0858,13.1069,1936,0,0
2014-01-03 19:00:00,13.1069,13.1091,13.0879,13.0879,1353,0,0
2014-01-03 20:00:00,13.0883,13.1161,13.0876,13.1113,810,1,0
2014-01-03 21:00:00,13.1113,13.1139,13.0765,13.0765,471,0,0
2014-01-05 00:00:00,13.0844,13.0997,13.0819,13.0976,182,0,0
2014-01-05 23:00:00,13.0925,13.1087,13.0908,13.0967,229,18,0
2014-01-06 00:00:00,13.0932,13.138,13.0559,13.1116,12975,0,0
2014-01-06 01:00:00,13.1118,13.1322,13.1116,13.1271,669,14,0
2014-01-06 02:00:00,13.1276,13.13,13.1227,13.1262,767,3,0
2014-01-06 03:00:00,13.1263,13.1297,13.1243,13.1263,599,17,0
2014-01-06 04:00:00,13.128,13.133,13.1243,13.133,437,30,0
2014-01-06 05:00:00,13.1329,13.134,13.1289,13.1311,541,21,0
2014-01-06 06:00:00,13.1311,13.1335,13.1204,13.1209,498,12,0
2014-01-06 07:00:00,13.1206,13.1379,13.1183,13.1376,1194,1,0
