time,open,high,low,close,tick_volume,spread,real_volume
2014-01-01 00:00:00,145.004,145.117,144.92,144.985,1133,50,0
2014-01-01 22:00:00,144.78,145.039,144.735,144.946,5712,8,0
2014-01-01 23:00:00,144.97,145.125,144.905,144.99,4747,8,0
2014-01-02 00:00:00,144.99,145.016,144.829,144.901,4016,8,0
2014-01-02 01:00:00,144.901,144.951,144.799,144.93,3903,8,0
2014-01-02 02:00:00,144.928,144.957,144.871,144.882,4110,8,0
2014-01-02 03:00:00,144.879,145.007,144.868,144.927,3324,8,0
2014-01-02 04:00:00,144.927,144.927,144.717,144.735,2608,8,0
2014-01-02 05:00:00,144.733,144.89,144.722,144.866,3138,8,0
2014-01-02 06:00:00,144.866,144.874,144.747,144.821,4006,8,0
2014-01-02 07:00:00,144.824,144.852,144.61,144.681,3058,1,0
2014-01-02 08:00:00,144.687,144.734,144.506,144.621,3372,1,0
2014-01-02 09:00:00,144.621,144.789,144.599,144.663,3483,1,0
2014-01-02 10:00:00,144.666,144.684,144.511,144.636,3009,1,0
2014-01-02 11:00:00,144.636,144.638,144.238,144.274,3327,1,0
2014-01-02 12:00:00,144.272,144.272,143.74,143.824,3634,1,0
2014-01-02 13:00:00,143.822,143.843,143.431,143.48,4100,1,0
2014-01-02 14:00:00,143.48,143.502,142.979,143.069,4465,1,0
2014-01-02 15:00:00,143.08,143.443,142.894,143.439,4681,1,0
2014-01-02 16:00:00,143.434,143.516,143.285,143.313,3314,1,0
2014-01-02 17:00:00,143.313,143.395,143.186,143.366,2047,2,0
2014-01-02 18:00:00,143.364,143.364,143.035,143.067,2068,1,0
2014-01-02 19:00:00,143.069,143.127,142.84,142.937,2411,1,0
2014-01-02 20:00:00,142.939,143.138,142.939,143.121,1755,2,0
2014-01-02 21:00:00,143.128,143.303,143.043,143.245,1675,2,0
2014-01-02 22:00:00,143.213,143.274,143.127,143.249,1131,1,0
2014-01-02 23:00:00,143.249,143.288,143.165,143.269,1041,3,0
2014-01-03 00:00:00,143.266,143.313,143.197,143.197,1089,2,0
2014-01-03 01:00:00,143.191,143.269,143.069,143.071,1418,3,0
2014-01-03 02:00:00,143.071,143.089,142.224,142.433,3756,1,0
2014-01-03 03:00:00,142.436,142.576,142.309,142.405,2131,1,0
2014-01-03 04:00:00,142.405,142.52,142.363,142.381,1431,1,0
2014-01-03 05:00:00,142.381,142.392,142.088,142.237,2311,1,0
2014-01-03 06:00:00,142.238,142.408,142.165,142.345,1602,1,0
2014-01-03 07:00:00,142.35,142.629,142.316,142.469,2645,1,0
2014-01-03 08:00:00,142.474,142.525,142.077,142.374,3680,2,0
2014-01-03 09:00:00,142.375,142.401,142.256,142.357,3007,2,0
2014-01-03 10:00:00,142.357,142.514,142.339,142.484,2337,1,0
2014-01-03 11:00:00,142.485,142.565,142.413,142.422,2695,2,0
2014-01-03 12:00:00,142.42,142.694,142.287,142.528,3071,3,0
2014-01-03 13:00:00,142.528,142.567,142.347,142.435,3053,2,0
2014-01-03 14:00:00,142.439,142.451,141.965,142.134,4124,2,0
2014-01-03 15:00:00,142.135,142.222,141.981,142.211,3292,1,0
2014-01-03 16:00:00,142.212,142.41,142.111,142.112,2972,2,0
