time,open,high,low,close,tick_volume,spread,real_volume
2014-01-01 00:00:00,0.79262,0.79321,0.79218,0.79248,413,160,0
2014-01-01 22:00:00,0.7922,0.79359,0.79202,0.79293,1642,17,0
2014-01-01 23:00:00,0.79284,0.79343,0.79238,0.79263,1563,14,0
2014-01-02 00:00:00,0.79269,0.79422,0.79263,0.79399,2378,14,0
2014-01-02 01:00:00,0.79402,0.7943,0.79289,0.79361,2170,14,0
2014-01-02 02:00:00,0.79362,0.79529,0.79327,0.79498,1538,14,0
2014-01-02 03:00:00,0.79498,0.79576,0.79423,0.79572,2501,14,0
2014-01-02 04:00:00,0.79569,0.79695,0.79549,0.79593,1741,14,0
2014-01-02 05:00:00,0.79593,0.79633,0.79533,0.79546,2957,14,0
2014-01-02 06:00:00,0.79547,0.79603,0.79524,0.79587,1536,14,0
2014-01-02 07:00:00,0.79587,0.79587,0.79424,0.79438,2074,4,0
2014-01-02 08:00:00,0.79438,0.7976,0.7941,0.79643,3083,1,0
2014-01-02 09:00:00,0.79643,0.79751,0.79579,0.79728,2732,8,0
2014-01-02 10:00:00,0.79744,0.79831,0.79446,0.79489,2563,1,0
2014-01-02 11:00:00,0.79487,0.79616,0.79457,0.79553,3212,9,0
2014-01-02 12:00:00,0.79552,0.79858,0.79536,0.79794,3771,11,0
2014-01-02 13:00:00,0.79794,0.79977,0.79755,0.79873,3452,11,0
2014-01-02 14:00:00,0.79873,0.80312,0.79859,0.80299,4112,9,0
2014-01-02 15:00:00,0.80309,0.80594,0.80221,0.80436,4508,1,0
2014-01-02 16:00:00,0.80436,0.80443,0.80239,0.80284,2864,6,0
2014-01-02 17:00:00,0.80281,0.80307,0.80171,0.80177,1719,14,0
2014-01-02 18:00:00,0.80181,0.80264,0.80168,0.80261,1435,13,0
2014-01-02 19:00:00,0.80263,0.80276,0.80146,0.80225,1712,11,0
2014-01-02 20:00:00,0.8022,0.80248,0.80118,0.80121,1387,14,0
2014-01-02 21:00:00,0.80111,0.80156,0.80074,0.80086,1111,13,0
2014-01-02 22:00:00,0.80091,0.80121,0.80043,0.80073,926,26,0
